SkuCode,SkuDescription,CustomerCode,CommodityKey,ProductCategory,ProductSubCategory,UnitOfMeasure,UnitsPerCarton,CartonsPerPallet,UnitWeightKg,UnitVolumeCbm,UnitCostUsd,UnitPriceUsd,AbcClassStatic,IsHazardous,RequiresColdChain,ShelfLifeDays,StorageType,IsActive,SkuKey
007744,Automatic Data Processing Machines - Export Grade - Retail Unit,CUS2447,674,Industrial,Automatic Data Processing Machines,EA,22,70,0.1428,0.00074,10.64,19.31,C,0,0,,Ambient,1,7744
007745,"Men's Suits, Trousers, Not Knitted - Retail Pack - Retail Unit",CUS0503,544,Consumer Goods,"Men's Suits, Trousers, Not Knitted",CTN,11,59,4.8767,0.03426,136.27,333.78,C,0,0,,Bulk,1,7745
007746,"Insecticides, Pesticides, Disinfectants - Premium - Retail Unit",CUS1426,406,Chemical,"Insecticides, Pesticides, Disinfectants",EA,43,40,21.4915,0.02784,725.67,1531.92,C,1,0,,Hazmat,1,7746
007747,Beer Made from Malt - Palletized - Retail Unit,CUS0708,217,Consumer Goods,Beer Made from Malt,EA,45,34,5.7829,0.00594,89.39,126.24,A,0,0,,Ambient,1,7747
007748,Footwear with Leather Uppers - Refined - Retail Unit,CUS1587,579,Consumer Goods,Footwear with Leather Uppers,EA,31,46,7.1512,0.04359,250.46,367.41,C,0,0,,Ambient,1,7748
007749,Frozen Bovine Meat - Class 2 - Retail Unit,CUS2158,13,Perishable,Frozen Bovine Meat,EA,48,78,1.7193,0.00585,23.78,56.83,A,0,1,198,Frozen,0,7749
007750,"Medicaments, Mixed or Unmixed - Type II - Retail Unit",CUS1218,310,Chemical,"Medicaments, Mixed or Unmixed",EA,4,37,10.5628,0.02405,878.51,1758.55,B,0,1,120,Chilled,1,7750
007751,Motor Cars and Other Motor Vehicles - Class 1 - Retail Unit,CUS0367,772,Automotive,Motor Cars and Other Motor Vehicles,EA,16,38,12.3479,0.04193,2691.75,4189.94,C,0,0,,Ambient,1,7751
007752,"Fireworks, Signalling Flares - Bulk - Retail Unit",CUS0001,383,Industrial,"Fireworks, Signalling Flares",LTR,48,20,40.7478,0.04686,1077.99,1250.94,A,1,0,,Hazmat,1,7752
007753,Other Articles of Plastics - Type III - Retail Unit,CUS3075,451,Industrial,Other Articles of Plastics,LTR,48,73,4.2946,0.02173,49.2,82.34,C,0,0,,Ambient,1,7753
007754,Mineral or Chemical Fertilisers - Class 2 - Retail Unit,CUS0743,333,Chemical,Mineral or Chemical Fertilisers,KG,4,20,35.2176,0.04146,77.6,98.95,C,1,0,,Hazmat,1,7754
007755,"Tricycles, Toys, Reduced-Size Models - Type III - Retail Unit",CUS1820,891,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",EA,43,51,5.794,0.0342,109.29,139.61,C,0,0,,Ambient,1,7755
007756,Perfumes and Toilet Waters - Loose - Retail Unit,CUS3194,358,Consumer Goods,Perfumes and Toilet Waters,EA,26,36,9.3182,0.01399,1453.19,2804.67,C,1,0,,Hazmat,1,7756
007757,Other Floating Structures - Standard - Retail Unit,CUS0339,827,Project Cargo,Other Floating Structures,EA,45,39,1.8284,0.00504,28.69,35.46,A,0,0,,Ambient,1,7757
007758,Other Articles of Plastics - Class 1 - Retail Unit,CUS0356,452,Industrial,Other Articles of Plastics,CTN,24,53,1.9765,0.00914,27.44,46.09,C,0,0,,Ambient,1,7758
007759,"Ethers, Alcohols, Peroxides - Class 1 - Retail Unit",CUS0880,292,Chemical,"Ethers, Alcohols, Peroxides",EA,38,39,9.391,0.01251,185.67,383.32,C,1,0,,Hazmat,1,7759
007760,Electric Accumulators (Batteries) - Grade B - Retail Unit,CUS0320,742,Industrial,Electric Accumulators (Batteries),CTN,43,79,21.2142,0.04235,4345.09,8053.78,B,0,0,,Ambient,1,7760
007761,"T-Shirts, Singlets, Knitted - Type III - Retail Unit",CUS2236,531,Consumer Goods,"T-Shirts, Singlets, Knitted",EA,23,62,3.8765,0.02854,51.7,109.7,C,0,0,,Ambient,1,7761
007762,"T-Shirts, Singlets, Knitted - Class 1 - Retail Unit",CUS1851,532,Consumer Goods,"T-Shirts, Singlets, Knitted",PAL,13,75,1.0869,0.01095,7.11,11.09,B,0,0,,Bulk,1,7762
007763,Other Articles of Plastics - Loose - Retail Unit,CUS3124,458,Industrial,Other Articles of Plastics,EA,35,80,6.7043,0.02464,244.05,509.67,C,0,0,,Ambient,1,7763
007764,"Tricycles, Toys, Reduced-Size Models - Palletized - Retail Unit",CUS0089,897,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",EA,10,55,4.3009,0.02113,119.6,250.45,A,0,0,,Ambient,1,7764
007765,"Hydrogen, Rare Gases and Other Non-Metals - Standard - Retail Unit",CUS0246,267,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",PAL,8,50,1.2615,0.02142,22.97,26.78,A,1,0,,Hazmat,1,7765
007766,"Bananas, Fresh or Dried - Grade B - Retail Unit",CUS2610,62,Perishable,"Bananas, Fresh or Dried",PAL,12,65,17.147,0.04878,488.21,791.85,B,0,1,709,Chilled,1,7766
007767,"Parts of Balloons, Aircraft or Spacecraft - Export Grade - Retail Unit",CUS2286,814,Project Cargo,"Parts of Balloons, Aircraft or Spacecraft",CTN,31,20,6.0006,0.0218,1014.19,1383.14,C,0,0,,Bulk,0,7767
007768,Medical Instruments and Appliances - Grade A - Retail Unit,CUS1157,841,Industrial,Medical Instruments and Appliances,EA,40,34,0.2955,0.00113,37.47,79.68,C,0,0,,Ambient,1,7768
007769,Palm Oil and Its Fractions - Retail Pack - Retail Unit,CUS1059,124,Chemical,Palm Oil and Its Fractions,EA,48,52,7.0693,0.00714,24.86,52.25,C,0,0,,Ambient,1,7769
007770,"Milk and Cream, Concentrated or Sweetened - Type II - Retail Unit",CUS1909,50,Perishable,"Milk and Cream, Concentrated or Sweetened",EA,29,64,3.4592,0.00725,103.04,253.6,C,0,0,,Ambient,1,7770
007771,"Tricycles, Toys, Reduced-Size Models - Class 2 - Retail Unit",CUS0099,893,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",CTN,24,67,1.1566,0.00917,32.9,60.63,B,0,0,,Ambient,1,7771
007772,Other Furniture and Parts Thereof - Class 2 - Retail Unit,CUS2980,873,Consumer Goods,Other Furniture and Parts Thereof,CTN,19,65,1.1895,0.00414,39.1,55.65,A,0,0,,Ambient,1,7772
007773,Perfumes and Toilet Waters - Premium - Retail Unit,CUS0283,346,Consumer Goods,Perfumes and Toilet Waters,CTN,25,52,24.539,0.03444,3787.84,6521.6,C,1,0,,Hazmat,1,7773
007774,Wine of Fresh Grapes - Grade A - Retail Unit,CUS2565,181,Consumer Goods,Wine of Fresh Grapes,EA,28,53,10.3764,0.01208,164.36,274.34,C,0,0,,Bulk,1,7774
007775,"Hydrogen, Rare Gases and Other Non-Metals - Premium - Retail Unit",CUS0987,266,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",CTN,18,63,2.132,0.02246,10.93,19.98,C,1,0,,Hazmat,1,7775
007776,Footwear with Leather Uppers - Palletized - Retail Unit,CUS0387,577,Consumer Goods,Footwear with Leather Uppers,KG,1,80,4.4125,0.02465,175.26,429.06,C,0,0,,Ambient,1,7776
007777,Structures and Parts of Iron/Steel - Refined - Retail Unit,CUS1728,619,Industrial,Structures and Parts of Iron/Steel,PAL,35,48,52.5813,0.04683,421.3,845.23,B,0,0,,Ambient,1,7777
007778,Soap and Organic Surface-Active Products - Type I - Retail Unit,CUS1518,369,Consumer Goods,Soap and Organic Surface-Active Products,EA,22,48,5.1394,0.00828,102.23,187.92,C,0,0,,Bulk,1,7778
007779,Frozen Fish - Type III - Retail Unit,CUS2959,31,Perishable,Frozen Fish,EA,30,64,6.1557,0.01889,61.99,121.27,C,0,1,545,Chilled,1,7779
007780,Medical Instruments and Appliances - Type I - Retail Unit,CUS3147,849,Industrial,Medical Instruments and Appliances,EA,42,46,6.786,0.02173,1472.73,2221.24,B,0,0,,Ambient,1,7780
007781,"Hydrogen, Rare Gases and Other Non-Metals - Industrial Grade - Retail Unit",CUS3080,265,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",LTR,40,76,1.102,0.01543,31.76,59.24,C,1,0,,Hazmat,1,7781
007782,Wine of Fresh Grapes - Processed - Retail Unit,CUS1196,200,Consumer Goods,Wine of Fresh Grapes,EA,5,61,17.4708,0.02037,643.78,1323.07,B,0,0,,Ambient,1,7782
007783,Electric Accumulators (Batteries) - Standard - Retail Unit,CUS0456,747,Industrial,Electric Accumulators (Batteries),EA,4,33,12.939,0.03102,478.15,883.4,A,1,0,,Hazmat,1,7783
007784,"Insecticides, Pesticides, Disinfectants - Class 2 - Retail Unit",CUS1296,413,Chemical,"Insecticides, Pesticides, Disinfectants",PAL,37,53,18.4101,0.02586,180.53,291.2,B,1,0,,Hazmat,1,7784
007785,"Men's Suits, Trousers, Not Knitted - Retail Pack - Retail Unit",CUS1296,544,Consumer Goods,"Men's Suits, Trousers, Not Knitted",EA,13,76,4.5744,0.03427,55.4,127.38,C,0,0,,Ambient,1,7785
007786,Uncoated Paper and Paperboard - Domestic Grade - Retail Unit,CUS1416,515,Industrial,Uncoated Paper and Paperboard,EA,41,64,4.6016,0.01416,61.03,136.12,C,0,0,,Bulk,1,7786
007787,"Fireworks, Signalling Flares - Standard - Retail Unit",CUS0725,387,Industrial,"Fireworks, Signalling Flares",LTR,25,68,31.3398,0.0363,1012.38,1396.23,B,1,0,,Hazmat,1,7787
007788,"Milk and Cream, Concentrated or Sweetened - Type II - Retail Unit",CUS0499,50,Perishable,"Milk and Cream, Concentrated or Sweetened",LTR,19,33,22.1492,0.04547,493.92,986.83,C,0,0,,Bulk,1,7788
007789,Wine of Fresh Grapes - Export Grade - Retail Unit,CUS2458,194,Consumer Goods,Wine of Fresh Grapes,EA,39,51,36.1998,0.03344,1364.68,2403.87,A,0,0,,Ambient,1,7789
007790,Medical Instruments and Appliances - Grade A - Retail Unit,CUS1398,841,Industrial,Medical Instruments and Appliances,KG,29,58,2.5412,0.0104,555.19,901.24,A,0,0,,Ambient,1,7790
007791,"Ethers, Alcohols, Peroxides - Industrial Grade - Retail Unit",CUS0245,285,Chemical,"Ethers, Alcohols, Peroxides",EA,43,22,32.1839,0.04729,1269.63,2743.0,C,1,0,,Hazmat,1,7791
007792,Mineral or Chemical Fertilisers - Class 2 - Retail Unit,CUS2267,333,Chemical,Mineral or Chemical Fertilisers,PAL,32,72,44.6671,0.04742,970.24,1191.16,A,1,0,,Hazmat,1,7792
007793,Perfumes and Toilet Waters - Retail Pack - Retail Unit,CUS1649,344,Consumer Goods,Perfumes and Toilet Waters,PAL,48,54,16.6673,0.02811,3233.75,7682.13,C,1,0,,Hazmat,1,7793
007794,Structures and Parts of Iron/Steel - Loose - Retail Unit,CUS1268,618,Industrial,Structures and Parts of Iron/Steel,EA,18,50,12.715,0.01593,80.49,95.01,B,0,0,,Ambient,1,7794
007795,Automatic Data Processing Machines - Bulk - Retail Unit,CUS0105,663,Industrial,Automatic Data Processing Machines,CTN,9,31,9.3317,0.04053,139.2,195.82,C,0,0,,Ambient,1,7795
007796,Parts and Accessories of Motor Vehicles - Economy - Retail Unit,CUS2372,788,Automotive,Parts and Accessories of Motor Vehicles,PAL,47,61,2.997,0.01369,105.05,196.13,A,0,0,,Ambient,1,7796
007797,Electric Accumulators (Batteries) - Standard - Retail Unit,CUS2035,747,Industrial,Electric Accumulators (Batteries),CTN,41,49,19.1723,0.04133,492.19,1029.66,B,1,0,,Hazmat,1,7797
007798,"Medicaments, Mixed or Unmixed - Industrial Grade - Retail Unit",CUS2910,305,Chemical,"Medicaments, Mixed or Unmixed",CTN,38,62,24.995,0.0436,5469.62,13584.42,C,0,1,626,Frozen,1,7798
007799,"New Pneumatic Tyres, of Rubber - Carton Pack - Retail Unit",CUS0606,476,Industrial,"New Pneumatic Tyres, of Rubber",KG,8,79,7.0778,0.0431,201.48,278.44,A,0,0,,Ambient,1,7799
007800,"Ethers, Alcohols, Peroxides - Type III - Retail Unit",CUS0528,291,Chemical,"Ethers, Alcohols, Peroxides",EA,39,36,36.4793,0.04235,179.78,282.54,B,1,0,,Hazmat,1,7800
007801,Soap and Organic Surface-Active Products - Premium - Retail Unit,CUS1922,366,Consumer Goods,Soap and Organic Surface-Active Products,EA,9,34,10.417,0.01785,151.0,200.95,C,0,0,,Ambient,1,7801
007802,Palm Oil and Its Fractions - Type II - Retail Unit,CUS2012,130,Chemical,Palm Oil and Its Fractions,KG,36,32,10.8007,0.01272,168.84,396.94,C,0,0,,Ambient,1,7802
007803,"Bananas, Fresh or Dried - Standard - Retail Unit",CUS1506,67,Perishable,"Bananas, Fresh or Dried",EA,17,59,11.0054,0.03258,114.68,250.87,C,0,1,70,Frozen,1,7803
007804,"Fireworks, Signalling Flares - Economy - Retail Unit",CUS1129,388,Industrial,"Fireworks, Signalling Flares",PAL,15,32,22.1403,0.02254,759.97,1859.07,A,1,0,,Hazmat,1,7804
007805,"Milk and Cream, Concentrated or Sweetened - Refined - Retail Unit",CUS2544,59,Perishable,"Milk and Cream, Concentrated or Sweetened",EA,45,74,1.5906,0.00263,8.88,16.68,C,0,0,,Ambient,0,7805
007806,Other Inorganic Acids - Refined - Retail Unit,CUS0019,259,Chemical,Other Inorganic Acids,EA,26,68,60.1686,0.04475,1980.75,3635.17,B,1,0,,Hazmat,1,7806
007807,"Hydrogen, Rare Gases and Other Non-Metals - Standard - Retail Unit",CUS1631,267,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",PAL,47,24,2.2644,0.03205,47.44,97.84,B,1,0,,Hazmat,1,7807
007808,Palm Oil and Its Fractions - Retail Pack - Retail Unit,CUS2780,124,Chemical,Palm Oil and Its Fractions,EA,40,79,5.8122,0.00581,74.09,91.36,C,0,0,,Ambient,1,7808
007809,Automatic Data Processing Machines - Economy - Retail Unit,CUS0432,668,Industrial,Automatic Data Processing Machines,PAL,29,41,3.1149,0.01523,70.88,105.2,C,0,0,,Ambient,1,7809
007810,Other Furniture and Parts Thereof - Grade B - Retail Unit,CUS3096,862,Consumer Goods,Other Furniture and Parts Thereof,CTN,32,27,8.1769,0.03144,53.14,85.59,A,0,0,,Ambient,1,7810
007811,Palm Oil and Its Fractions - Palletized - Retail Unit,CUS2661,137,Chemical,Palm Oil and Its Fractions,EA,41,53,7.5664,0.00827,192.72,349.93,B,0,0,,Bulk,1,7811
007812,Motor Cars and Other Motor Vehicles - Export Grade - Retail Unit,CUS1298,774,Automotive,Motor Cars and Other Motor Vehicles,PAL,10,62,11.6936,0.03442,1171.56,1785.17,C,0,0,,Ambient,1,7812
007813,Perfumes and Toilet Waters - Class 2 - Retail Unit,CUS0854,353,Consumer Goods,Perfumes and Toilet Waters,EA,16,75,11.0914,0.01729,1321.49,3147.18,C,1,0,,Hazmat,1,7813
007814,Soap and Organic Surface-Active Products - Palletized - Retail Unit,CUS0795,377,Consumer Goods,Soap and Organic Surface-Active Products,EA,36,20,12.2897,0.02116,274.63,636.5,A,0,0,,Ambient,1,7814
007815,"New Pneumatic Tyres, of Rubber - Grade A - Retail Unit",CUS0272,461,Industrial,"New Pneumatic Tyres, of Rubber",EA,41,57,0.7468,0.00369,23.19,52.03,B,0,0,,Bulk,1,7815
007816,"Tricycles, Toys, Reduced-Size Models - Domestic Grade - Retail Unit",CUS1292,895,Consumer Goods,"Tricycles, Toys, Reduced-Size Models",EA,2,60,3.0826,0.02719,118.13,186.4,C,0,0,,Ambient,1,7816
007817,Other Floating Structures - Type III - Retail Unit,CUS0713,831,Project Cargo,Other Floating Structures,EA,48,34,6.1871,0.01424,72.66,93.43,B,0,0,,Ambient,1,7817
007818,Other Furniture and Parts Thereof - Processed - Retail Unit,CUS0320,880,Consumer Goods,Other Furniture and Parts Thereof,EA,43,28,4.1317,0.01675,20.03,34.04,C,0,0,,Ambient,1,7818
007819,Cane or Beet Sugar - Export Grade - Retail Unit,CUS0757,154,Consumer Goods,Cane or Beet Sugar,EA,40,72,25.8608,0.03571,501.42,715.44,C,0,0,,Ambient,1,7819
007820,Other Articles of Plastics - Bulk - Retail Unit,CUS2958,443,Industrial,Other Articles of Plastics,CTN,20,23,0.3273,0.00128,9.04,22.46,B,0,0,,Ambient,1,7820
007821,"Telephone Sets, Smartphones - Carton Pack - Retail Unit",CUS0702,716,Consumer Goods,"Telephone Sets, Smartphones",CTN,6,68,4.9427,0.02233,735.29,1209.15,C,0,0,,Ambient,1,7821
007822,"Hydrogen, Rare Gases and Other Non-Metals - Class 1 - Retail Unit",CUS2726,272,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",EA,27,64,2.0984,0.03713,60.4,139.84,C,1,0,,Hazmat,1,7822
007823,Footwear with Leather Uppers - Export Grade - Retail Unit,CUS2435,574,Consumer Goods,Footwear with Leather Uppers,EA,44,69,2.3427,0.01603,20.75,40.57,B,0,0,,Ambient,1,7823
007824,Medical Instruments and Appliances - Processed - Retail Unit,CUS2139,860,Industrial,Medical Instruments and Appliances,PAL,8,63,4.4944,0.0118,1039.82,2134.86,C,0,0,,Ambient,1,7824
007825,Other Furniture and Parts Thereof - Carton Pack - Retail Unit,CUS1982,876,Consumer Goods,Other Furniture and Parts Thereof,LTR,44,49,1.5533,0.00644,13.71,25.04,B,0,0,,Ambient,1,7825
007826,Medical Instruments and Appliances - Refined - Retail Unit,CUS1367,859,Industrial,Medical Instruments and Appliances,PAL,1,73,6.3267,0.02998,1491.59,3538.18,C,0,0,,Ambient,1,7826
007827,"Milk and Cream, Concentrated or Sweetened - Refined - Retail Unit",CUS0180,59,Perishable,"Milk and Cream, Concentrated or Sweetened",KG,19,45,21.6149,0.03833,640.11,1207.8,C,0,0,,Bulk,1,7827
007828,Electric Accumulators (Batteries) - Type I - Retail Unit,CUS0758,749,Industrial,Electric Accumulators (Batteries),EA,19,74,9.1629,0.02749,1632.62,2076.15,C,1,0,,Hazmat,1,7828
007829,"Bananas, Fresh or Dried - Class 2 - Retail Unit",CUS1069,73,Perishable,"Bananas, Fresh or Dried",LTR,41,35,2.4845,0.00672,12.07,21.81,C,0,1,660,Frozen,1,7829
007830,"Ethers, Alcohols, Peroxides - Loose - Retail Unit",CUS1593,298,Chemical,"Ethers, Alcohols, Peroxides",EA,21,41,30.6402,0.03783,1010.15,2072.23,A,0,0,,Ambient,0,7830
007831,Motor Cars and Other Motor Vehicles - Refined - Retail Unit,CUS2643,779,Automotive,Motor Cars and Other Motor Vehicles,EA,9,62,2.467,0.00698,517.38,947.81,C,0,0,,Ambient,1,7831
007832,"Polymers of Ethylene, in Primary Forms - Domestic Grade - Retail Unit",CUS1242,435,Industrial,"Polymers of Ethylene, in Primary Forms",EA,13,27,3.9709,0.0066,26.23,35.62,C,0,0,,Ambient,1,7832
007833,"Men's Suits, Trousers, Not Knitted - Premium - Retail Unit",CUS2778,546,Consumer Goods,"Men's Suits, Trousers, Not Knitted",KG,20,37,1.046,0.00559,13.65,32.1,C,0,0,,Bulk,1,7833
007834,Palm Oil and Its Fractions - Standard - Retail Unit,CUS2511,127,Chemical,Palm Oil and Its Fractions,EA,4,56,44.2495,0.04535,1317.93,2338.57,B,0,0,,Ambient,1,7834
007835,"Telephone Sets, Smartphones - Grade A - Retail Unit",CUS2555,701,Consumer Goods,"Telephone Sets, Smartphones",PAL,42,49,5.7943,0.03838,429.8,693.08,A,0,0,,Ambient,1,7835
007836,Frozen Fish - Type III - Retail Unit,CUS2944,31,Perishable,Frozen Fish,EA,21,52,10.4376,0.03201,361.71,425.2,C,0,1,597,Chilled,1,7836
007837,Soap and Organic Surface-Active Products - Economy - Retail Unit,CUS2074,368,Consumer Goods,Soap and Organic Surface-Active Products,CTN,23,64,5.8523,0.00933,77.89,132.56,C,0,0,,Ambient,1,7837
007838,Monitors and Projectors - Type III - Retail Unit,CUS1094,731,Consumer Goods,Monitors and Projectors,CTN,13,41,6.4411,0.04768,432.44,833.57,C,0,0,,Ambient,1,7838
007839,Other Articles of Plastics - Domestic Grade - Retail Unit,CUS2691,455,Industrial,Other Articles of Plastics,PAL,30,76,8.7828,0.03815,331.65,413.01,C,0,0,,Ambient,1,7839
007840,Other Furniture and Parts Thereof - Retail Pack - Retail Unit,CUS2107,864,Consumer Goods,Other Furniture and Parts Thereof,CTN,48,27,7.5172,0.02966,291.89,361.94,B,0,0,,Ambient,1,7840
007841,Mineral or Chemical Fertilisers - Export Grade - Retail Unit,CUS2126,334,Chemical,Mineral or Chemical Fertilisers,EA,21,57,28.5413,0.02829,58.88,124.26,C,1,0,,Hazmat,1,7841
007842,Cane or Beet Sugar - Type I - Retail Unit,CUS1560,149,Consumer Goods,Cane or Beet Sugar,EA,25,75,2.8461,0.00378,7.11,13.4,C,0,0,,Bulk,1,7842
007843,Parts and Accessories of Motor Vehicles - Grade A - Retail Unit,CUS3189,781,Automotive,Parts and Accessories of Motor Vehicles,KG,19,47,4.9235,0.01475,150.57,317.58,B,0,0,,Ambient,1,7843
007844,"Hydrogen, Rare Gases and Other Non-Metals - Standard - Retail Unit",CUS1178,267,Chemical,"Hydrogen, Rare Gases and Other Non-Metals",KG,47,51,0.7195,0.00926,21.0,51.74,C,1,0,,Hazmat,1,7844
007845,Frozen Bovine Meat - Carton Pack - Retail Unit,CUS1115,16,Perishable,Frozen Bovine Meat,EA,12,50,8.9657,0.02508,268.02,319.22,C,0,1,361,Chilled,1,7845
007846,Other Floating Structures - Export Grade - Retail Unit,CUS1980,834,Project Cargo,Other Floating Structures,EA,39,33,15.6908,0.02173,144.52,233.27,B,0,0,,Ambient,1,7846
007847,Other Furniture and Parts Thereof - Industrial Grade - Retail Unit,CUS0553,865,Consumer Goods,Other Furniture and Parts Thereof,CTN,34,24,7.2043,0.03536,137.01,182.77,B,0,0,,Ambient,1,7847
007848,"Petroleum Oils, Refined - Processed - Retail Unit",CUS0383,240,Chemical,"Petroleum Oils, Refined",KG,24,62,29.0694,0.03304,952.69,1238.2,C,1,0,,Hazmat,1,7848
007849,Motor Cars and Other Motor Vehicles - Domestic Grade - Retail Unit,CUS2305,775,Automotive,Motor Cars and Other Motor Vehicles,EA,15,73,7.1938,0.02584,453.26,650.22,B,0,0,,Ambient,1,7849
007850,Other Furniture and Parts Thereof - Class 2 - Retail Unit,CUS1977,873,Consumer Goods,Other Furniture and Parts Thereof,LTR,18,47,4.2888,0.01733,142.5,258.58,A,0,0,,Ambient,1,7850
007851,Beer Made from Malt - Loose - Retail Unit,CUS0229,218,Consumer Goods,Beer Made from Malt,LTR,24,27,18.8501,0.02066,203.32,352.37,C,0,0,,Ambient,1,7851
007852,Motor Cars and Other Motor Vehicles - Grade A - Retail Unit,CUS2237,761,Automotive,Motor Cars and Other Motor Vehicles,EA,15,65,8.4437,0.02158,122.82,282.03,B,0,0,,Ambient,1,7852
007853,Other Articles of Plastics - Loose - Retail Unit,CUS1508,458,Industrial,Other Articles of Plastics,EA,34,79,2.5877,0.01056,41.65,100.88,C,0,0,,Ambient,1,7853
007854,"New Pneumatic Tyres, of Rubber - Class 2 - Retail Unit",CUS3117,473,Industrial,"New Pneumatic Tyres, of Rubber",KG,24,49,7.1362,0.03465,84.85,192.12,B,0,0,,Ambient,1,7854
007855,"Taps, Cocks, Valves and Similar Appliances - Palletized - Retail Unit",CUS2350,697,Industrial,"Taps, Cocks, Valves and Similar Appliances",KG,3,23,19.0879,0.0361,47.8,93.87,B,0,0,,Ambient,0,7855
007856,Parts and Accessories of Motor Vehicles - Refined - Retail Unit,CUS2770,799,Automotive,Parts and Accessories of Motor Vehicles,EA,11,21,9.9834,0.04038,278.81,588.19,C,0,0,,Ambient,1,7856
007857,"Citrus Fruit, Fresh or Dried - Grade A - Retail Unit",CUS1583,81,Perishable,"Citrus Fruit, Fresh or Dried",EA,42,62,14.8785,0.03617,273.21,614.91,C,0,1,115,Chilled,1,7857
007858,Other Floating Structures - Refined - Retail Unit,CUS0499,839,Project Cargo,Other Floating Structures,EA,8,60,24.6291,0.03099,721.76,1252.2,C,0,0,,Ambient,1,7858
007859,"Fireworks, Signalling Flares - Loose - Retail Unit",CUS2984,398,Industrial,"Fireworks, Signalling Flares",KG,12,72,31.8591,0.03949,630.18,1268.44,B,1,0,,Hazmat,1,7859
007860,Parts and Accessories of Motor Vehicles - Industrial Grade - Retail Unit,CUS0383,785,Automotive,Parts and Accessories of Motor Vehicles,KG,31,59,2.7084,0.01108,73.56,128.44,B,0,0,,Ambient,1,7860
